t,at_risk,events,censored,S,S_lo,S_hi
0.5758333333333333,430,0,2,1.0,1.0,1
0.5775,428,0,1,1.0,1.0,1
0.5841666666666666,427,0,1,1.0,1.0,1
0.5855555555555556,426,0,1,1.0,1.0,1
0.5944444444444444,425,0,1,1.0,1.0,1
0.5972222222222222,424,0,1,1.0,1.0,1
0.6025,423,0,1,1.0,1.0,1
0.6088888888888889,422,0,1,1.0,1.0,1
0.6130555555555556,421,0,1,1.0,1.0,1
0.6288888888888889,420,0,1,1.0,1.0,1
0.6311111111111111,419,0,1,1.0,1.0,1
0.6316666666666667,418,0,1,1.0,1.0,1
0.6497222222222222,417,0,1,1.0,1.0,1
0.6502777777777777,416,0,1,1.0,1.0,1
0.6527777777777778,415,0,1,1.0,1.0,1
0.6655555555555556,414,0,1,1.0,1.0,1
0.6736111111111112,413,0,1,1.0,1.0,1
0.6869444444444445,412,0,1,1.0,1.0,1
0.7044444444444444,411,0,1,1.0,1.0,1
0.7177777777777777,410,0,1,1.0,1.0,1
0.7194444444444444,409,0,1,1.0,1.0,1
0.7288888888888889,408,0,1,1.0,1.0,1
0.7355555555555555,407,0,1,1.0,1.0,1
0.7427777777777778,406,0,1,1.0,1.0,1
0.7436111111111111,405,0,1,1.0,1.0,1
0.7466666666666667,404,0,1,1.0,1.0,1
0.7502777777777778,403,0,1,1.0,1.0,1
0.7622222222222222,402,0,1,1.0,1.0,1
0.7675,401,0,1,1.0,1.0,1
0.7869444444444444,400,0,1,1.0,1.0,1
0.7927777777777778,399,0,1,1.0,1.0,1
0.7958333333333333,398,0,1,1.0,1.0,1
0.7975,397,0,1,1.0,1.0,1
0.8027777777777778,396,0,1,1.0,1.0,1
0.8061111111111111,395,0,1,1.0,1.0,1
0.8155555555555556,394,0,1,1.0,1.0,1
0.8225,393,0,1,1.0,1.0,1
0.8330555555555555,392,0,1,1.0,1.0,1
0.8372222222222222,391,0,1,1.0,1.0,1
0.8411111111111111,390,0,1,1.0,1.0,1
0.8433333333333334,389,0,1,1.0,1.0,1
0.8436111111111111,388,0,1,1.0,1.0,1
0.8511111111111112,387,0,1,1.0,1.0,1
0.8622222222222222,386,0,1,1.0,1.0,1
0.8652777777777778,385,0,1,1.0,1.0,1
0.8677777777777778,384,0,2,1.0,1.0,1
0.87,382,0,1,1.0,1.0,1
0.8763888888888889,381,0,1,1.0,1.0,1
0.8777777777777778,380,0,1,1.0,1.0,1
0.8783333333333333,379,0,2,1.0,1.0,1
0.8841666666666667,377,0,1,1.0,1.0,1
0.8905555555555555,376,0,1,1.0,1.0,1
0.8955555555555555,375,0,1,1.0,1.0,1
0.8958333333333334,374,0,1,1.0,1.0,1
0.8969444444444444,373,0,1,1.0,1.0,1
0.9088888888888889,372,0,1,1.0,1.0,1
0.9177777777777778,371,0,1,1.0,1.0,1
0.9255555555555556,370,0,1,1.0,1.0,1
0.9336111111111111,369,0,1,1.0,1.0,1
0.9419444444444445,368,0,1,1.0,1.0,1
0.9513888888888888,367,0,1,1.0,1.0,1
0.9533333333333334,366,0,1,1.0,1.0,1
0.9588888888888889,365,0,1,1.0,1.0,1
0.9602777777777778,364,0,1,1.0,1.0,1
0.9697222222222223,363,0,1,1.0,1.0,1
0.9791666666666666,362,0,1,1.0,1.0,1
1.0069444444444444,361,0,1,1.0,1.0,1
1.0180555555555555,360,0,1,1.0,1.0,1
1.0341666666666667,359,0,1,1.0,1.0,1
1.035,358,0,1,1.0,1.0,1
1.0425,357,0,1,1.0,1.0,1
1.0452777777777778,356,0,1,1.0,1.0,1
1.0486111111111112,355,0,1,1.0,1.0,1
1.0533333333333332,354,0,1,1.0,1.0,1
1.0705555555555555,353,0,1,1.0,1.0,1
1.0786111111111112,352,0,1,1.0,1.0,1
1.083611111111111,351,0,1,1.0,1.0,1
1.0883333333333334,350,0,1,1.0,1.0,1
1.0969444444444445,349,0,1,1.0,1.0,1
1.0994444444444444,348,0,1,1.0,1.0,1
1.1047222222222222,347,0,1,1.0,1.0,1
1.1152777777777778,346,0,1,1.0,1.0,1
1.1163888888888889,345,0,1,1.0,1.0,1
1.1211111111111112,344,0,1,1.0,1.0,1
1.1222222222222222,343,0,1,1.0,1.0,1
1.1319444444444444,342,0,1,1.0,1.0,1
1.1455555555555557,341,0,1,1.0,1.0,1
1.1636111111111112,340,0,1,1.0,1.0,1
1.166111111111111,339,0,1,1.0,1.0,1
1.1736111111111112,338,0,2,1.0,1.0,1
1.1802777777777778,336,0,1,1.0,1.0,1
1.1922222222222223,335,0,1,1.0,1.0,1
1.1930555555555555,334,0,1,1.0,1.0,1
1.2113888888888888,333,0,1,1.0,1.0,1
1.2152777777777777,332,0,1,1.0,1.0,1
1.2358333333333333,331,0,1,1.0,1.0,1
1.2502777777777778,330,0,1,1.0,1.0,1
1.27,329,0,1,1.0,1.0,1
1.2786111111111111,328,0,1,1.0,1.0,1
1.283611111111111,327,0,1,1.0,1.0,1
1.3002777777777779,326,0,1,1.0,1.0,1
1.3111111111111111,325,0,1,1.0,1.0,1
1.3130555555555556,324,0,1,1.0,1.0,1
1.32,323,0,1,1.0,1.0,1
1.3211111111111111,322,0,1,1.0,1.0,1
1.3225,321,0,1,1.0,1.0,1
1.3405555555555555,320,0,1,1.0,1.0,1
1.3447222222222222,319,0,1,1.0,1.0,1
1.3466666666666667,318,0,1,1.0,1.0,1
1.3525,317,0,1,1.0,1.0,1
1.355,316,0,1,1.0,1.0,1
1.3652777777777778,315,0,1,1.0,1.0,1
1.3680555555555556,314,0,1,1.0,1.0,1
1.37,313,0,1,1.0,1.0,1
1.3747222222222222,312,0,1,1.0,1.0,1
1.3791666666666667,311,0,1,1.0,1.0,1
1.3833333333333333,310,0,1,1.0,1.0,1
1.3841666666666668,309,0,1,1.0,1.0,1
1.3944444444444444,308,0,1,1.0,1.0,1
1.4,307,0,1,1.0,1.0,1
1.4166666666666667,306,0,1,1.0,1.0,1
1.4316666666666666,305,0,1,1.0,1.0,1
1.436388888888889,304,0,1,1.0,1.0,1
1.4391666666666667,303,0,1,1.0,1.0,1
1.4552777777777777,302,0,1,1.0,1.0,1
1.456388888888889,301,0,1,1.0,1.0,1
1.4691666666666667,300,0,1,1.0,1.0,1
1.4780555555555555,299,0,1,1.0,1.0,1
1.481111111111111,298,0,1,1.0,1.0,1
1.4941666666666666,297,0,1,1.0,1.0,1
1.4969444444444444,296,0,1,1.0,1.0,1
1.506388888888889,295,0,1,1.0,1.0,1
1.5183333333333333,294,0,1,1.0,1.0,1
1.5338888888888889,293,0,1,1.0,1.0,1
1.5719444444444444,292,0,1,1.0,1.0,1
1.5725,291,0,1,1.0,1.0,1
1.5752777777777778,290,0,1,1.0,1.0,1
1.583611111111111,289,0,1,1.0,1.0,1
1.596111111111111,288,0,1,1.0,1.0,1
1.5969444444444445,287,0,1,1.0,1.0,1
1.5986111111111112,286,0,1,1.0,1.0,1
1.6255555555555556,285,0,1,1.0,1.0,1
1.6591666666666667,284,0,1,1.0,1.0,1
1.6611111111111112,283,0,1,1.0,1.0,1
1.6627777777777777,282,0,1,1.0,1.0,1
1.665,281,0,1,1.0,1.0,1
1.6752777777777779,280,0,1,1.0,1.0,1
1.6769444444444443,279,0,1,1.0,1.0,1
1.6797222222222221,278,0,1,1.0,1.0,1
1.6952777777777779,277,0,1,1.0,1.0,1
1.7119444444444445,276,0,1,1.0,1.0,1
1.7177777777777778,275,0,1,1.0,1.0,1
1.7297222222222222,274,0,1,1.0,1.0,1
1.7658333333333334,273,0,1,1.0,1.0,1
1.7686111111111111,272,0,1,1.0,1.0,1
1.7758333333333334,271,0,1,1.0,1.0,1
1.7983333333333333,270,0,1,1.0,1.0,1
1.8027777777777778,269,0,1,1.0,1.0,1
1.8155555555555556,268,0,1,1.0,1.0,1
1.8347222222222221,267,0,1,1.0,1.0,1
1.8377777777777777,266,0,1,1.0,1.0,1
1.8469444444444445,265,0,1,1.0,1.0,1
1.8552777777777778,264,0,1,1.0,1.0,1
1.8827777777777779,263,0,1,1.0,1.0,1
1.9077777777777778,262,0,1,1.0,1.0,1
1.9122222222222223,261,0,1,1.0,1.0,1
1.933888888888889,260,0,1,1.0,1.0,1
1.9655555555555555,259,0,1,1.0,1.0,1
1.9719444444444445,258,0,1,1.0,1.0,1
1.9744444444444444,257,0,1,1.0,1.0,1
1.985,256,0,1,1.0,1.0,1
1.9866666666666666,255,0,1,1.0,1.0,1
1.9933333333333334,254,0,1,1.0,1.0,1
2.006666666666667,253,0,1,1.0,1.0,1
2.0169444444444444,252,0,1,1.0,1.0,1
2.0180555555555557,251,0,1,1.0,1.0,1
2.033333333333333,250,0,1,1.0,1.0,1
2.0530555555555554,249,0,1,1.0,1.0,1
2.0733333333333333,248,0,1,1.0,1.0,1
2.0841666666666665,247,0,1,1.0,1.0,1
2.089166666666667,246,0,1,1.0,1.0,1
2.0994444444444444,245,0,1,1.0,1.0,1
2.1238888888888887,244,0,1,1.0,1.0,1
2.1275,243,0,1,1.0,1.0,1
2.158888888888889,242,0,1,1.0,1.0,1
2.1605555555555553,241,0,1,1.0,1.0,1
2.1661111111111113,240,0,1,1.0,1.0,1
2.193611111111111,239,0,1,1.0,1.0,1
2.2041666666666666,238,0,1,1.0,1.0,1
2.2086111111111113,237,0,1,1.0,1.0,1
2.213611111111111,236,0,1,1.0,1.0,1
2.2152777777777777,235,0,1,1.0,1.0,1
2.218611111111111,234,0,1,1.0,1.0,1
2.2269444444444444,233,0,1,1.0,1.0,1
2.2275,232,0,2,1.0,1.0,1
2.227777777777778,230,0,1,1.0,1.0,1
2.2447222222222223,229,0,1,1.0,1.0,1
2.2577777777777777,228,0,1,1.0,1.0,1
2.2655555555555558,227,0,1,1.0,1.0,1
2.2827777777777776,226,0,1,1.0,1.0,1
2.2855555555555553,225,0,1,1.0,1.0,1
2.3136111111111113,224,0,1,1.0,1.0,1
2.3291666666666666,223,0,1,1.0,1.0,1
2.366388888888889,222,0,1,1.0,1.0,1
2.3872222222222224,221,0,1,1.0,1.0,1
2.388333333333333,220,0,1,1.0,1.0,1
2.4225,219,0,1,1.0,1.0,1
2.4408333333333334,218,0,1,1.0,1.0,1
2.482222222222222,217,0,1,1.0,1.0,1
2.4830555555555556,216,0,1,1.0,1.0,1
2.515277777777778,215,0,1,1.0,1.0,1
2.5216666666666665,214,0,1,1.0,1.0,1
2.546111111111111,213,0,1,1.0,1.0,1
2.5544444444444445,212,0,1,1.0,1.0,1
2.5605555555555557,211,0,1,1.0,1.0,1
2.591388888888889,210,0,1,1.0,1.0,1
2.595833333333333,209,0,1,1.0,1.0,1
2.6286111111111112,208,0,1,1.0,1.0,1
2.631666666666667,207,0,1,1.0,1.0,1
2.641111111111111,206,0,1,1.0,1.0,1
2.6580555555555554,205,0,1,1.0,1.0,1
2.701111111111111,204,0,1,1.0,1.0,1
2.7225,203,0,1,1.0,1.0,1
2.756666666666667,202,0,1,1.0,1.0,1
2.765,201,0,1,1.0,1.0,1
2.7736111111111112,200,0,1,1.0,1.0,1
2.837222222222222,199,0,1,1.0,1.0,1
2.839166666666667,198,0,1,1.0,1.0,1
2.8761111111111113,197,0,1,1.0,1.0,1
2.8986111111111112,196,0,1,1.0,1.0,1
2.906388888888889,195,0,1,1.0,1.0,1
2.9402777777777778,194,0,1,1.0,1.0,1
2.9491666666666667,193,0,1,1.0,1.0,1
2.9780555555555557,192,0,1,1.0,1.0,1
2.9922222222222223,191,0,1,1.0,1.0,1
3.0044444444444443,190,0,1,1.0,1.0,1
3.0205555555555557,189,0,1,1.0,1.0,1
3.0825,188,0,1,1.0,1.0,1
3.091388888888889,187,0,1,1.0,1.0,1
3.1255555555555556,186,0,1,1.0,1.0,1
3.152222222222222,185,0,1,1.0,1.0,1
3.163611111111111,184,0,1,1.0,1.0,1
3.1708333333333334,183,0,1,1.0,1.0,1
3.2258333333333336,182,0,1,1.0,1.0,1
3.2311111111111113,181,0,1,1.0,1.0,1
3.3105555555555557,180,0,1,1.0,1.0,1
3.3222222222222224,179,0,1,1.0,1.0,1
3.3272222222222223,178,0,1,1.0,1.0,1
3.33,177,0,1,1.0,1.0,1
3.3494444444444444,176,0,1,1.0,1.0,1
3.374722222222222,175,0,1,1.0,1.0,1
3.4344444444444444,174,0,1,1.0,1.0,1
3.4544444444444444,173,1,0,0.9942196531791907,0.9829229650269917,1
3.556388888888889,172,0,1,0.9942196531791907,0.9829229650269917,1
3.5861111111111112,171,0,1,0.9942196531791907,0.9829229650269917,1
3.605277777777778,170,0,1,0.9942196531791907,0.9829229650269917,1
3.6191666666666666,169,0,1,0.9942196531791907,0.9829229650269917,1
3.631111111111111,168,0,1,0.9942196531791907,0.9829229650269917,1
3.637777777777778,167,0,1,0.9942196531791907,0.9829229650269917,1
3.660833333333333,166,0,1,0.9942196531791907,0.9829229650269917,1
3.6755555555555555,165,0,1,0.9942196531791907,0.9829229650269917,1
3.7158333333333333,164,0,1,0.9942196531791907,0.9829229650269917,1
3.7266666666666666,163,0,1,0.9942196531791907,0.9829229650269917,1
3.732222222222222,162,0,1,0.9942196531791907,0.9829229650269917,1
3.7675,161,0,1,0.9942196531791907,0.9829229650269917,1
3.828888888888889,160,0,1,0.9942196531791907,0.9829229650269917,1
3.850277777777778,159,0,1,0.9942196531791907,0.9829229650269917,1
3.8575,158,0,1,0.9942196531791907,0.9829229650269917,1
3.8605555555555555,157,0,1,0.9942196531791907,0.9829229650269917,1
3.8894444444444445,156,0,1,0.9942196531791907,0.9829229650269917,1
3.8944444444444444,155,0,1,0.9942196531791907,0.9829229650269917,1
3.9163888888888887,154,0,1,0.9942196531791907,0.9829229650269917,1
4.006944444444445,153,0,1,0.9942196531791907,0.9829229650269917,1
4.0475,152,0,1,0.9942196531791907,0.9829229650269917,1
4.048333333333333,151,0,1,0.9942196531791907,0.9829229650269917,1
4.052222222222222,150,0,1,0.9942196531791907,0.9829229650269917,1
4.064444444444445,149,0,1,0.9942196531791907,0.9829229650269917,1
4.135277777777778,148,0,1,0.9942196531791907,0.9829229650269917,1
4.146111111111111,147,0,2,0.9942196531791907,0.9829229650269917,1
4.160555555555556,145,0,1,0.9942196531791907,0.9829229650269917,1
4.187777777777778,144,0,1,0.9942196531791907,0.9829229650269917,1
4.229166666666667,143,0,1,0.9942196531791907,0.9829229650269917,1
4.260555555555555,142,0,1,0.9942196531791907,0.9829229650269917,1
4.287222222222222,141,0,1,0.9942196531791907,0.9829229650269917,1
4.364722222222222,140,0,1,0.9942196531791907,0.9829229650269917,1
4.414166666666667,139,0,1,0.9942196531791907,0.9829229650269917,1
4.447222222222222,138,0,1,0.9942196531791907,0.9829229650269917,1
4.463611111111111,137,0,1,0.9942196531791907,0.9829229650269917,1
4.523333333333333,136,0,1,0.9942196531791907,0.9829229650269917,1
4.535277777777778,135,0,1,0.9942196531791907,0.9829229650269917,1
4.555,134,0,1,0.9942196531791907,0.9829229650269917,1
4.567777777777778,133,0,1,0.9942196531791907,0.9829229650269917,1
4.585833333333333,132,0,1,0.9942196531791907,0.9829229650269917,1
4.601666666666667,131,0,1,0.9942196531791907,0.9829229650269917,1
4.6947222222222225,130,0,1,0.9942196531791907,0.9829229650269917,1
4.741944444444444,129,0,1,0.9942196531791907,0.9829229650269917,1
4.768055555555556,128,0,1,0.9942196531791907,0.9829229650269917,1
4.775555555555556,127,0,1,0.9942196531791907,0.9829229650269917,1
4.786944444444444,126,0,1,0.9942196531791907,0.9829229650269917,1
4.808611111111111,125,0,1,0.9942196531791907,0.9829229650269917,1
4.830555555555556,124,0,1,0.9942196531791907,0.9829229650269917,1
4.833611111111111,123,0,1,0.9942196531791907,0.9829229650269917,1
4.855,122,0,1,0.9942196531791907,0.9829229650269917,1
4.872777777777777,121,0,1,0.9942196531791907,0.9829229650269917,1
4.8775,120,0,1,0.9942196531791907,0.9829229650269917,1
4.898333333333333,119,0,1,0.9942196531791907,0.9829229650269917,1
4.920555555555556,118,0,1,0.9942196531791907,0.9829229650269917,1
4.920833333333333,117,0,1,0.9942196531791907,0.9829229650269917,1
4.997222222222222,116,0,1,0.9942196531791907,0.9829229650269917,1
5.051111111111111,115,0,1,0.9942196531791907,0.9829229650269917,1
5.073333333333333,114,0,1,0.9942196531791907,0.9829229650269917,1
5.127222222222223,113,0,1,0.9942196531791907,0.9829229650269917,1
5.169444444444444,112,0,1,0.9942196531791907,0.9829229650269917,1
5.267777777777778,111,0,1,0.9942196531791907,0.9829229650269917,1
5.274166666666667,110,0,1,0.9942196531791907,0.9829229650269917,1
5.3375,109,0,1,0.9942196531791907,0.9829229650269917,1
5.3597222222222225,108,0,1,0.9942196531791907,0.9829229650269917,1
5.402222222222222,107,0,1,0.9942196531791907,0.9829229650269917,1
5.467777777777778,106,0,1,0.9942196531791907,0.9829229650269917,1
5.469444444444444,105,0,1,0.9942196531791907,0.9829229650269917,1
5.498055555555555,104,0,1,0.9942196531791907,0.9829229650269917,1
5.503611111111111,103,0,1,0.9942196531791907,0.9829229650269917,1
5.524166666666667,102,0,1,0.9942196531791907,0.9829229650269917,1
5.554166666666666,101,0,1,0.9942196531791907,0.9829229650269917,1
5.6177777777777775,100,0,1,0.9942196531791907,0.9829229650269917,1
5.623055555555555,99,0,1,0.9942196531791907,0.9829229650269917,1
5.673611111111111,98,0,1,0.9942196531791907,0.9829229650269917,1
5.675,97,0,1,0.9942196531791907,0.9829229650269917,1
5.7652777777777775,96,0,1,0.9942196531791907,0.9829229650269917,1
5.803888888888889,95,0,1,0.9942196531791907,0.9829229650269917,1
5.888333333333334,94,0,1,0.9942196531791907,0.9829229650269917,1
5.900833333333333,93,0,1,0.9942196531791907,0.9829229650269917,1
5.911388888888889,92,0,1,0.9942196531791907,0.9829229650269917,1
5.973055555555556,91,0,1,0.9942196531791907,0.9829229650269917,1
5.983611111111111,90,0,1,0.9942196531791907,0.9829229650269917,1
6.046666666666667,89,0,1,0.9942196531791907,0.9829229650269917,1
6.0525,88,0,1,0.9942196531791907,0.9829229650269917,1
6.0925,87,0,1,0.9942196531791907,0.9829229650269917,1
6.105277777777777,86,0,1,0.9942196531791907,0.9829229650269917,1
6.126111111111111,85,0,1,0.9942196531791907,0.9829229650269917,1
6.131388888888889,84,0,1,0.9942196531791907,0.9829229650269917,1
6.140555555555555,83,0,1,0.9942196531791907,0.9829229650269917,1
6.166388888888889,82,0,1,0.9942196531791907,0.9829229650269917,1
6.2825,81,0,1,0.9942196531791907,0.9829229650269917,1
6.348333333333334,80,0,1,0.9942196531791907,0.9829229650269917,1
6.416666666666667,79,0,1,0.9942196531791907,0.9829229650269917,1
6.429444444444444,78,0,1,0.9942196531791907,0.9829229650269917,1
6.570833333333334,77,0,1,0.9942196531791907,0.9829229650269917,1
6.628333333333333,76,0,1,0.9942196531791907,0.9829229650269917,1
6.684444444444445,75,0,1,0.9942196531791907,0.9829229650269917,1
6.808888888888889,74,0,1,0.9942196531791907,0.9829229650269917,1
6.935555555555555,73,0,1,0.9942196531791907,0.9829229650269917,1
6.955277777777778,72,0,1,0.9942196531791907,0.9829229650269917,1
6.975555555555555,71,0,1,0.9942196531791907,0.9829229650269917,1
7.054444444444444,70,0,1,0.9942196531791907,0.9829229650269917,1
7.145,69,0,1,0.9942196531791907,0.9829229650269917,1
7.159722222222222,68,0,1,0.9942196531791907,0.9829229650269917,1
7.192222222222222,67,0,1,0.9942196531791907,0.9829229650269917,1
7.220555555555555,66,0,1,0.9942196531791907,0.9829229650269917,1
7.243888888888889,65,0,1,0.9942196531791907,0.9829229650269917,1
7.275555555555556,64,0,1,0.9942196531791907,0.9829229650269917,1
7.294444444444444,63,0,1,0.9942196531791907,0.9829229650269917,1
7.331111111111111,62,0,1,0.9942196531791907,0.9829229650269917,1
7.3375,61,0,1,0.9942196531791907,0.9829229650269917,1
7.392777777777778,60,0,1,0.9942196531791907,0.9829229650269917,1
7.421111111111111,59,0,1,0.9942196531791907,0.9829229650269917,1
7.435833333333333,58,0,1,0.9942196531791907,0.9829229650269917,1
7.474722222222222,57,0,1,0.9942196531791907,0.9829229650269917,1
7.509166666666666,56,0,1,0.9942196531791907,0.9829229650269917,1
7.623611111111111,55,0,1,0.9942196531791907,0.9829229650269917,1
7.638888888888889,54,0,1,0.9942196531791907,0.9829229650269917,1
7.643611111111111,53,0,1,0.9942196531791907,0.9829229650269917,1
7.653888888888889,52,0,1,0.9942196531791907,0.9829229650269917,1
7.770833333333333,51,0,1,0.9942196531791907,0.9829229650269917,1
7.775277777777778,50,0,1,0.9942196531791907,0.9829229650269917,1
8.169166666666667,49,0,1,0.9942196531791907,0.9829229650269917,1
8.186944444444444,48,0,1,0.9942196531791907,0.9829229650269917,1
8.213333333333333,47,0,1,0.9942196531791907,0.9829229650269917,1
8.214722222222223,46,0,1,0.9942196531791907,0.9829229650269917,1
8.258888888888889,45,0,1,0.9942196531791907,0.9829229650269917,1
8.298055555555555,44,0,1,0.9942196531791907,0.9829229650269917,1
8.336666666666666,43,0,1,0.9942196531791907,0.9829229650269917,1
8.37138888888889,42,0,1,0.9942196531791907,0.9829229650269917,1
8.483611111111111,41,0,1,0.9942196531791907,0.9829229650269917,1
8.491111111111111,40,0,1,0.9942196531791907,0.9829229650269917,1
8.49638888888889,39,0,1,0.9942196531791907,0.9829229650269917,1
8.538611111111111,38,0,1,0.9942196531791907,0.9829229650269917,1
